Url,DomainNameLength,UrlEntropy,PercentageNumericChars,DotCount,TokenCount,SubdomainCount,HasHyphenInDomain,NumberOfDigits,TldPopularity,TldLength,HyphenRatio,VeryShortTokenCount,AverageTokenLength,HasBrandPrefix,DigitToLengthRatio,ConsonantClusterScore,IsAllSubdomain,IsRandomString,RepeatedCharScore,VowelConsonantRatio,UnigramRarity,LevenshteinToBrands,BigramEnglishScore,CharacterTransitionScore,RepeatedNGramScore,ClassLabel
appleid.apple.com-subscriptions.manager1347121422.bertovic.com....,66,4.318434,0.15151516,9,11,8,1,10,0,0,0.015151516,0,5.090909,0,0.15151516,0.18181819,1,0,0.5,0.42857143,0,0.9,0,0,0,0
aussieairvirtual.com,20,3.5464394,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0,0,0,0.5,0.5625,0,0,0,0,0,1
silkwayus.com,13,3.5465937,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0,0.44444445,0,0.3,0,0,0,0
powerandcontrol.blogspot.com,28,3.7534344,0,2,3,1,0,0,1,3,0,0,8.666667,0,0,0.33333334,1,0,0,0.33333334,0,0,0.2857143,0,0,1
cochranfamily.net,17,3.7345216,0,1,2,0,0,0,1,3,0,0,8,0,0,0.2,0,0,0,0.3846154,0,0,0.083333336,0,0,1
nalembrancas.com.br,19,3.3660913,0,2,3,1,0,0,1,2,0,1,5.6666665,0,0,0.16666667,1,0,0,0.33333334,0,0.19999999,0.09090909,0,0,0
glencorp.com,12,3.251629,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.25,0,0.3,0.2857143,0,0,0
especialdenataldoricardoo.com,29,3.6074755,0,1,2,0,0,0,1,3,0,0,14,0,0,0,0,0,0.5,0.48,0,0,0.16666667,0,0.2,0
leicester.vitalfootball.co.uk,29,3.7193758,0,3,4,2,0,0,1,2,0,2,6.5,0,0,0,1,0,0,0.44444445,0,0.5,0.25,0,0,1
sovereignbrits.com,18,3.6143694,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.33333334,0,0,0,0.35714287,0,0,0.23076923,0,0,1
cdc-pont-viau.org,17,3.7345216,0,1,4,0,1,0,1,3,0.11764706,0,3.5,0,0,0.2,0,0,0,0.36363637,0,0,0.083333336,0,0,1
normanchamber.com,17,3.2195282,0,1,2,0,0,0,1,3,0,0,8,0,0,0.2,0,0,0,0.30769232,0,0.100000024,0.33333334,0,0,1
android-update17.pw,19,3.787144,0.10526316,1,3,0,1,2,0,2,0.05263158,1,5.6666665,0,0.10526316,0.16666667,0,0,0,0.46153846,0,0,0.2,0,0,0
thirdmovies.com,15,3.5068908,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.36363637,0,0.19999999,0.3,0,0,1
hindimovies.org,15,3.456565,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.45454547,0,0.19999999,0.4,0,0,1
askheritage.org,15,3.3735573,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.45454547,0,0.100000024,0.3,0,0,1
eho.1146.mobi,13,3.2389014,0.30769232,2,3,1,0,4,0,4,0,0,3.6666667,0,0.30769232,0,1,0,0,0.6666667,0,0,0,0,0,0
equiptel.com,12,3.4182959,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
jetsgab.com,11,3.4594316,0,1,2,0,0,0,1,3,0,0,5,0,0,0.33333334,0,0,0,0.2857143,0,0.5,0,0,0,1
reachoutmarketing.co.uk,23,3.7409532,0,2,3,1,0,0,1,2,0,2,7,0,0,0,1,0,0,0.4117647,0,0,0.25,0,0,1
depthome.brooklyn.cuny.edu,26,3.8441067,0,3,4,2,0,0,0,3,0,0,5.75,0,0,0.125,1,0,0,0.375,0,0.39999998,0.14285715,0,0,1
canadianfilmmaker.com,21,3.4992275,0,1,2,0,0,0,1,3,0,0,10,0,0,0.14285715,0,0,0.5,0.4117647,0,0,0.1875,0,0,1
starenegylimited.yolasite.com,29,3.771437,0,2,3,1,0,0,1,3,0,0,9,0,0,0,1,0,0,0.4375,0,0,0.26666668,0,0,0
machinamemorialis.blogspot.com,30,3.7898982,0,2,3,1,0,0,1,3,0,0,9.333333,0,0,0.1,1,0,0,0.47058824,0,0,0.25,0,0,1
superherouniverse.com,21,3.4992275,0,1,2,0,0,0,1,3,0,0,10,0,0,0,0,0,0,0.47058824,0,0,0.3125,0,0,1
network-cartoon.weebly.com,26,3.7483287,0,2,4,1,1,0,1,3,0.03846154,0,5.75,0,0,0,1,0,0.5,0.35714287,0,0,0.21428572,0,0,1
dunelady.com,12,3.4182959,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,1
thephysicsforum.com,19,3.7216117,0,1,2,0,0,0,1,3,0,0,9,0,0,0.16666667,0,0,0,0.33333334,0,0,0.21428572,0,0,0
freshome.com,12,3.0849626,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.375,0,0.39999998,0.2857143,0,0,1
redirectiongroup.com,20,3.5464394,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.16666667,0,0,0,0.4375,0,0,0.4,0,0,0
torenohj.com,12,3.188722,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.375,0,0.39999998,0.5714286,0,0,0
update-check-fb.my1.ru,22,4.004886,0.045454547,2,5,1,1,1,1,2,0.09090909,2,3.6,0,0.045454547,0,1,0,0,0.30769232,0,0,0.14285715,0,0,0
centraldoagio.com,17,3.5724695,0,1,2,0,0,0,1,3,0,0,8,0,0,0.2,0,0,0,0.46153846,0,0.100000024,0.083333336,0,0,0
czgive.site,11,3.0957954,0,1,2,0,0,0,0,4,0,0,5,0,0,0.33333334,0,0,0,0.33333334,0,0.5,0,0,0,0
khansogspot.blogspot.com,24,3.569774,0,2,3,1,0,0,1,3,0,0,7.3333335,0,0,0.25,1,0,0,0.27272728,0,0.3,0.2,0,0,1
setting-info.com,16,3.5,0,1,3,0,1,0,1,3,0.0625,0,4.6666665,0,0,0,0,0,0.5,0.36363637,0,0.100000024,0.27272728,0,0,0
merlintvshow.com,16,3.75,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.6,0,0,0,0.25,0,0.100000024,0.18181819,0,0,1
wanafoto.blogspot.com,21,3.5537632,0,2,3,1,0,0,1,3,0,0,6.3333335,0,0,0.14285715,1,0,0,0.5,0,0.5,0.2857143,0,0,1
succeedsocially.com,19,3.4058223,0,1,2,0,0,0,1,3,0,0,9,0,0,0,0,0,0.5,0.46666667,0,0,0.071428575,0,0,1
drugrehabfacilities.net,23,3.8492239,0,1,2,0,0,0,1,3,0,0,11,0,0,0,0,0,0,0.42105263,0,0,0.22222222,0,0,1
ip-173-201-187-149.ip.secureserver.net,38,4.0605745,0.31578946,3,8,2,1,12,1,3,0.10526316,2,3.875,0,0.31578946,0,1,0,0,0.5,0,0,0,0,0,0
slam.ca,7,2.5216408,0,1,2,0,0,0,1,2,0,1,3,0,0,0,0,0,0,0.25,0,0.7,0,0,0,1
rewthenperhed.ru,16,3.0778196,0,1,2,0,0,0,1,2,0,1,7.5,0,0,0.2,0,0,0,0.30769232,0,0,0.5833333,0,0,0
vendasoliveira.com.br,21,3.7256508,0,2,3,1,0,0,1,2,0,1,6.3333335,0,0,0,1,0,0,0.5,0,0,0.15384616,0,0,0
mxp2210.com,11,3.0957954,0.36363637,1,2,0,0,4,1,3,0,0,5,0,0.36363637,0.33333334,0,0,0.5,0,0,0.39999998,0,0,0,0
boschetto-hotel.gr,18,3.4193819,0,1,3,0,1,0,0,2,0.055555556,1,5.3333335,0,0,0.16666667,0,0,0.5,0.35714287,0,0,0.14285715,0,0,0
touchchelmsford.com,19,3.5368867,0,1,2,0,0,0,1,3,0,0,9,0,0,0.6666667,0,0,0,0.26666668,0,0,0.2857143,0,0,1
biosmile.uy,11,3.2776134,0,1,2,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0
clickitticket.com,17,2.939829,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0.5,0.30769232,0,0.100000024,0.083333336,0,0.2,1
theanimationempire.blogspot.com,31,3.8245332,0,2,3,1,0,0,1,3,0,0,9.666667,0,0,0.1,1,0,0,0.5,0,0,0.3529412,0,0,1
pemblokiran1.webnode.com,24,3.8553886,0.041666668,2,3,1,0,1,1,3,0,0,7.3333335,0,0.041666668,0.125,1,0,0,0.36363637,0,0.100000024,0.09090909,0,0,0
wickedchopspoker.com,20,3.5464394,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.33333334,0,0,0,0.3125,0,0,0.13333334,0,0,1
listerine.promo.eprize.com,26,3.5073802,0,3,4,2,0,0,1,3,0,0,5.75,0,0,0,1,0,0,0.44444445,0,0.4,0.375,0,0,1
ccaasmag.org,12,2.8553886,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0.5,0.375,0,0.39999998,0,0,0,1
astorialic.org,14,3.2359264,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0,0.5,0,0.3,0.22222222,0,0,1
layoutsparks.com,16,3.625,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.4,0,0,0,0.41666666,0,0.19999999,0.09090909,0,0,1
m.dingret.xyz,13,3.5465937,0,2,3,1,0,0,0,3,0,1,3.6666667,0,0,0.25,1,0,0,0,0,0,0,0,0,0
muchosucko.com,14,2.842371,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0,0.4,0,0.39999998,0,0,0,1
myersfirm.com,13,3.180833,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0,0.33333334,0,0.3,0.125,0,0,1
viport.com,10,3.1219282,0,1,2,0,0,0,1,3,0,0,4.5,0,0,0,0,0,0,0.33333334,0,0.5,0.2,0,0,1
limelightled.co.in,18,3.4193819,0,2,3,1,0,0,1,2,0,2,5.3333335,0,0,0.33333334,1,0,0,0.33333334,0,0.100000024,0.09090909,0,0,0
thecornwalldaily.com,20,3.7841837,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.33333334,0,0,0.5,0.375,0,0,0.2,0,0,1
netflix-gratis.ga,17,3.6168747,0,1,3,0,1,0,0,2,0.05882353,1,5,0,0,0.2,0,0,0,0.30769232,0,0.3,0.15384616,0,0,0
aptekabez.ru,12,3.251629,0,1,2,0,0,0,1,2,0,1,5.5,0,0,0,0,0,0,0.44444445,0,0.39999998,0,0,0,0
watchlifetimemoviesonline.com,29,3.7024715,0,1,2,0,0,0,1,3,0,0,14,0,0,0.22222222,0,0,0,0.44,0,0,0.16666667,0,0,1
uptobox.com,11,3.0271692,0,1,2,0,0,0,1,3,0,0,5,0,0,0,0,0,0,0.42857143,0,0.5,0.16666667,0,0,1
recmedia.no,11,3.2776134,0,1,2,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0.5,0,0.4,0.2857143,0,0,0
cman8396.com,12,3.251629,0.33333334,1,2,0,0,4,1,3,0,0,5.5,0,0.33333334,0,0,0,0,0.25,0,0.39999998,0.14285715,0,0,0
gametrailers.com,16,3.5,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.41666666,0,0.100000024,0.09090909,0,0,1
guedesrusso.com,15,3.1898983,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0.5,0.45454547,0,0.19999999,0.2,0,0,0
taramaxwell.net,15,3.1898983,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0.5,0.36363637,0,0.19999999,0,0,0,0
miyakoceramics.com,18,3.308271,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0,0,0,0,0.5,0,0,0.07692308,0,0,1
u91.us,6,2.251629,0.33333334,1,2,0,0,2,0,2,0,1,2.5,0,0.33333334,0,0,0,0,1,0,0,0,0,0,0
rusikona.pro,12,3.251629,0,1,2,0,0,0,0,3,0,0,5.5,0,0,0,0,0,0,0.5,0,0.39999998,0.14285715,0,0,0
bierbrier.com,13,2.8731408,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0,0.44444445,0,0.3,0.25,0,0.2,1
mukubahotel.com,15,3.5068908,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.45454547,0,0.19999999,0,0,0,1
anca.org,8,2.75,0,1,2,0,0,0,1,3,0,0,3.5,0,0,0,0,0,0,0.5,0,0.4,0.33333334,0,0,1
jerrywillenburg.com,19,3.787144,0,1,2,0,0,0,1,3,0,0,9,0,0,0,0,0,0.5,0.33333334,0,0,0.14285715,0,0,1
dpdesigninc.com,15,3.3735573,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.27272728,0,0.100000024,0.2,0,0,0
ronwiebe.suite101.com,21,3.784942,0.14285715,2,3,1,0,3,1,3,0,0,6.3333335,0,0.14285715,0,1,0,0,0.5,0,0.5,0.14285715,0,0,1
sf.edu,6,2.5849626,0,1,2,0,0,0,0,3,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1
rockridge.org,13,3.0269868,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0,0.33333334,0,0.3,0,0,0,1
mettasc.com.br,14,3.2359264,0,2,3,1,0,0,1,2,0,1,4,0,0,0,1,0,0.5,0.2857143,0,0.5,0,0,0,0
alexandermotyl.webs.com,23,3.882045,0,2,3,1,0,0,1,3,0,0,7,0,0,0,1,0,0,0.42857143,0,0,0.23076923,0,0,1
mxp2245.com,11,3.0957954,0.36363637,1,2,0,0,4,1,3,0,0,5,0,0.36363637,0.33333334,0,0,0.5,0,0,0.39999998,0,0,0,0
strony-tychy.pl,15,3.456565,0,1,3,0,1,0,1,2,0.06666667,1,4.3333335,0,0,0.2,0,0,0,0.36363637,0,0.19999999,0.09090909,0,0,0
maizessencias.com,17,3.2195282,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0.5,0.46153846,0,0,0.16666667,0,0,0
twistervalleyrecords.blogspot.com,33,3.9603202,0,2,3,1,0,0,1,3,0,0,10.333333,0,0,0.18181819,1,0,0.5,0.35,0,0,0.21052632,0,0,1
web-mail-account-renewing70123.tripod.com,41,4.369032,0.12195122,2,6,1,1,5,1,3,0.07317073,0,6,0,0.12195122,0,1,0,0.5,0.4090909,0,0,0.1724138,0,0,0
vaporsofamarketing.com,22,3.845351,0,1,2,0,0,0,1,3,0,0,10.5,0,0,0,0,0,0,0.3888889,0,0,0.1764706,0,0,0
studio-montreal.ca,18,3.8365917,0,1,3,0,1,0,1,2,0.055555556,1,5.3333335,0,0,0.16666667,0,0,0,0.42857143,0,0,0.14285715,0,0,1
olpharm.com,11,3.0957954,0,1,2,0,0,0,1,3,0,0,5,0,0,0.33333334,0,0,0,0.2857143,0,0.5,0.16666667,0,0,0
hdch3ck.al,10,2.9219282,0.1,1,2,0,0,1,0,2,0,1,4.5,0,0.1,0.6666667,0,0,0,0,0,0.39999998,0,0,0,0
petchefexpress.ca,17,3.2639334,0,1,2,0,0,0,1,2,0,1,8,0,0,0.4,0,0,0.5,0.2857143,0,0.3,0.23076923,0,0,1
payqal-check-com.umbler.net,27,4.0323033,0,2,5,1,1,0,1,3,0.074074075,0,4.6,0,0,0.11111111,1,0,0,0.35714287,0,0,0.06666667,0,0,0
dmeneh4dev.sy,13,3.180833,0.07692308,1,2,0,0,1,0,2,0,1,6,0,0.07692308,0,0,0,0,0.33333334,0,0.19999999,0.11111111,0,0,0
nonwoven.gr,11,2.845351,0,1,2,0,0,0,0,2,0,1,5,0,0,0,0,0,0,0.375,0,0.39999998,0.2857143,0,0,1
weekcoupon.com,14,3.182006,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0.5,0.5,0,0.19999999,0.22222222,0,0,0
ttsounddoctrine.com,19,3.4316235,0,1,2,0,0,0,1,3,0,0,9,0,0,0.5,0,0,0.5,0.33333334,0,0,0.21428572,0,0,0
164290.getgiftcards.org,23,4.0559583,0.26086956,2,3,1,0,6,1,3,0,0,7,0,0.26086956,0.2857143,1,0,0,0.5,0,0.39999998,0,0,0,0
poetofsoundandimage.com,23,3.7409532,0,1,2,0,0,0,1,3,0,0,11,0,0,0,0,0,0,0.47368422,0,0,0.2777778,0,0,1
internationalobserver.info,26,3.5073802,0,1,2,0,0,0,0,4,0,0,12.5,0,0,0,0,0,0,0.42857143,0,0,0.3,0,0,0
texasgoldmovie.com,18,3.6835425,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.16666667,0,0,0,0.42857143,0,0,0,0,0,1
redrooster3.com,15,3.1395724,0.06666667,1,2,0,0,1,1,3,0,0,7,0,0.06666667,0,0,0,0.5,0.4,0,0.3,0.3,0,0,1
shawanohairfitnessmassage.com,29,3.643523,0,1,2,0,0,0,1,3,0,0,14,0,0,0.11111111,0,0,0.5,0.4,0,0,0.20833333,0,0,0
musicianpromotion.blogspot.com,30,3.6729057,0,2,3,1,0,0,1,3,0,0,9.333333,0,0,0.2,1,0,0,0.47058824,0,0,0.125,0,0,1
kennedyfiredept.org,19,3.5110855,0,1,2,0,0,0,1,3,0,0,9,0,0,0,0,0,0.5,0.4,0,0,0.2857143,0,0,1
tvseriesexposed.blogspot.com,28,3.7359264,0,2,3,1,0,0,1,3,0,0,8.666667,0,0,0.22222222,1,0,0,0.4,0,0,0.21428572,0,0,1
brenthugh.com,13,3.5465937,0,1,2,0,0,0,1,3,0,0,6,0,0,0.25,0,0,0,0.22222222,0,0.3,0.375,0,0,1
safeadspace.com,15,3.1898983,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.45454547,0,0.19999999,0,0,0,0
shoplondons.com,15,3.1068907,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.27272728,0,0.100000024,0.3,0,0,1
nozeuropan.esy.es,17,3.3371754,0,2,3,1,0,0,1,2,0,1,5,0,0,0,1,0,0,0.5,0,0.19999999,0.11111111,0,0,0
txdot.gov,9,2.7254806,0,1,2,0,0,0,0,3,0,0,4,0,0,0.33333334,0,0,0,0.2,0,0.4,0,0,0,1
kyleacker.com,13,3.2389014,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.44444445,0,0.3,0.125,0,0,0
billyraycyrus.com,17,3.4548223,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0.5,0.46153846,0,0,0,0,0,0
berufe.web.fc2.com,18,3.308271,0.055555556,3,4,2,0,1,1,3,0,0,3.75,0,0.055555556,0,1,0,0,0.5,0,0.5,0.2,0,0,0
websolutions.tsd-inc.com,24,3.7720551,0,2,4,1,1,0,1,3,0.041666668,0,5.25,0,0,0.125,1,0,0,0.41666666,0,0.100000024,0.09090909,0,0,1
asp.arkansas.gov,16,3.0778196,0,2,3,1,0,0,0,3,0,0,4.6666665,0,0,0,1,0,0,0.33333334,0,0,0,0,0,1
three.hutyerfliop.biz,21,3.6897037,0,2,3,1,0,0,0,3,0,0,6.3333335,0,0,0.2857143,1,0,0.5,0.4,0,0.4,0.5,0,0,0
rickparkercartoons.blogspot.com,31,3.781147,0,2,3,1,0,0,1,3,0,0,9.666667,0,0,0.2,1,0,0.5,0.33333334,0,0,0.1764706,0,0,1
shades-of-night.com,19,3.826875,0,1,4,0,1,0,1,3,0.10526316,1,4,0,0,0.16666667,0,0,0,0.30769232,0,0,0.14285715,0,0,1
keithmatthewsfuneralhome.com,28,3.8693314,0,1,2,0,0,0,1,3,0,0,13.5,0,0,0.33333334,0,0,0.5,0.375,0,0,0.26086956,0,0,1
notdown.su,10,2.9219282,0,1,2,0,0,0,0,2,0,1,4.5,0,0,0,0,0,0,0.2857143,0,0.5,0,0,0,0
springvaleproducts.com,22,4.004886,0,1,2,0,0,0,1,3,0,0,10.5,0,0,0.42857143,0,0,0,0.2777778,0,0,0.11764706,0,0,0
sergechaly.livejournal.com,26,3.950064,0,2,3,1,0,0,1,3,0,0,8,0,0,0,1,0,0,0.4,0,0.39999998,0.22222222,0,0,1
homepage1.nifty.com,19,3.826875,0.05263158,2,3,1,0,1,1,3,0,0,5.6666665,0,0.05263158,0,1,0,0,0.5,0,0.3,0,0,0,1
caffepm.org,11,3.2776134,0,1,2,0,0,0,1,3,0,0,5,0,0,0,0,0,0.5,0.2857143,0,0.39999998,0,0,0,1
trip2taiwan.com,15,3.5068908,0.06666667,1,2,0,0,1,1,3,0,0,7,0,0.06666667,0,0,0,0,0.4,0,0.3,0.1,0,0,1
northcountryacupuncture.info,28,3.5566568,0,1,2,0,0,0,0,4,0,0,13.5,0,0,0.44444445,0,0,0,0.39130434,0,0,0.18181819,0,0,0
preschoolers.about.com,22,3.64125,0,2,3,1,0,0,1,3,0,0,6.6666665,0,0,0.14285715,1,0,0.5,0.33333334,0,0.100000024,0.27272728,0,0,1
steeez.at,9,2.4193819,0,1,2,0,0,0,1,2,0,1,4,0,0,0,0,0,0.75,0.5,0,0.5,0,0,0,0
sho.com,7,2.5216408,0,1,2,0,0,0,1,3,0,0,3,0,0,0,0,0,0,0.33333334,0,0,0,0,0,1
csashows.com,12,2.8553886,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.25,0,0.5,0,0,0,1
wqrtytuyuyyghggfftyytyututuyg.3eeweb.com,40,3.5750706,0.025,2,3,1,0,1,1,3,0,0,12.666667,0,0.025,0.53846157,1,0,0.5,0.44827586,0.2,0,0,0.33333334,0.4,0
bustymikayla.com,16,3.625,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0,0,0,0,0.5,0,0.100000024,0,0,0,1
sisca.ro,8,2.75,0,1,2,0,0,0,0,2,0,1,3.5,0,0,0,0,0,0,0.4,0,0.4,0.25,0,0,0
sillycatmouth.us,16,3.5,0,1,2,0,0,0,0,2,0,1,7.5,0,0,0,0,0,0.5,0.3846154,0,0.100000024,0.25,0,0,0
nz.entertainment.yahoo.com,26,3.5073802,0,3,4,2,0,0,1,3,0,1,5.75,0,0,0,1,0,0,0,0,0,0,0,0,1
placaslegais.com.br,19,3.5766177,0,2,3,1,0,0,1,2,0,1,5.6666665,0,0,0,1,0,0,0.41666666,0,0.100000024,0.09090909,0,0,0
zaqa.gov.zm,11,2.9139771,0,2,3,1,0,0,0,2,0,1,3,0,0,0,1,0,0,0.5,0,0.4,0,0,0,0
webdiap.diap.polimi.it,22,3.31764,0,3,4,2,0,0,1,2,0,1,4.75,0,0,0,1,0,0,0.42857143,0,0.4,0,0,0,1
joeyking.net,12,3.251629,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0,0,0,0,0.5,0,0.39999998,0.2857143,0,0,1
footballforums.net,18,3.5724313,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.16666667,0,0,0.5,0.35714287,0,0,0.07692308,0,0,1
gvmc.org,8,2.75,0,1,2,0,0,0,1,3,0,0,3.5,0,0,1,0,0,0,0,0,0.4,0,0,0,1
serwer1803906.home.pl,21,3.88018,0.33333334,2,3,1,0,7,1,2,0,1,6.3333335,0,0.33333334,0,1,0,0,0.33333334,0,0,0.16666667,0,0,0
uniontownpahomes.com,20,3.5841837,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.16666667,0,0,0,0.4375,0,0,0.2,0,0,1
interbattery.or.kr,18,3.2390978,0,2,3,1,0,0,0,2,0,2,5.3333335,0,0,0,1,0,0.5,0.41666666,0,0.3,0.36363637,0,0.2,0
zionacademy.com,15,3.3735573,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0,0.54545456,0,0.19999999,0.1,0,0,1
huntthething.com,16,3.2806392,0,1,2,0,0,0,1,3,0,0,7.5,0,0,0.4,0,0,0.5,0.25,0,0.19999999,0.54545456,0,0,1
rawdawgrory.com,15,3.1898983,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.36363637,0,0.19999999,0.1,0,0,1
nosstudiosport.nl.hypestat.com,30,3.815061,0,3,4,2,0,0,1,3,0,1,6.75,0,0,0.1,1,0,0.5,0.35714287,0,0,0.07692308,0,0,1
theleafsnation.com,18,3.6143694,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.16666667,0,0,0,0.42857143,0,0,0.30769232,0,0,1
clergy-shirt-deaconess-ushers-blouses-custom-made.com,53,3.9301052,0,1,8,0,1,0,1,3,0.11320755,0,5.75,0,0,0,0,0,0.5,0.37209302,0,0,0.1875,0,0,1
game.jinti.com,14,3.3787835,0,2,3,1,0,0,1,3,0,0,4,0,0,0,1,0,0,0.5,0,0.4,0,0,0,0
asliaypak.com,13,3.3346791,0,1,2,0,0,0,1,3,0,0,6,0,0,0,0,0,0,0.5555556,0,0.5,0,0,0,0
ironarts.net,12,3.0849626,0,1,2,0,0,0,1,3,0,0,5.5,0,0,0.25,0,0,0,0.375,0,0.5,0.14285715,0,0,0
plastercastings.ukf.net,23,3.7622674,0,2,3,1,0,0,1,3,0,0,7,0,0,0.14285715,1,0,0,0.26666668,0,0,0.21428572,0,0.2,1
tech4nerds.xyz,14,3.6644979,0.071428575,1,2,0,0,1,0,3,0,0,6.5,0,0.071428575,0.25,0,0,0,0.22222222,0,0.3,0.11111111,0,0,0
kxnet.com,9,3.169925,0,1,2,0,0,0,1,3,0,0,4,0,0,0.33333334,0,0,0,0.2,0.2,0.5,0,0.33333334,0,1
universalheli.com,17,3.7345216,0,1,2,0,0,0,1,3,0,0,8,0,0,0,0,0,0,0.46153846,0,0,0.16666667,0,0,1
astrologerarun.com,18,3.530493,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0.16666667,0,0,0,0.42857143,0,0,0.07692308,0,0,0
downloadsguru.com,17,3.5724695,0,1,2,0,0,0,1,3,0,0,8,0,0,0.4,0,0,0,0.3846154,0,0.100000024,0,0,0,1
canstore.ca,11,3.0957954,0,1,2,0,0,0,1,2,0,1,5,0,0,0.33333334,0,0,0,0.375,0,0.39999998,0.5714286,0,0,0
marijuana-anonymous.org,23,3.5013978,0,1,3,0,1,0,1,3,0.04347826,0,7,0,0,0,0,0,0,0.5555556,0,0,0.22222222,0,0,1
netorgft3310162-my.sharepoint.com,33,4.331977,0.21212122,2,4,1,1,7,1,3,0.030303031,1,7.5,0,0.21212122,0.18181819,1,0,0.5,0.3,0,0,0.11764706,0,0,0
novoacessomobi.org,18,3.4138339,0,1,2,0,0,0,1,3,0,0,8.5,0,0,0,0,0,0.5,0.5,0,0.100000024,0.07692308,0,0,0
electsegura.com,15,3.456565,0,1,2,0,0,0,1,3,0,0,7,0,0,0.2,0,0,0,0.45454547,0,0.19999999,0,0,0,0
gleeson-homes.co.uk,19,3.5368867,0,2,4,1,1,0,1,2,0.05263158,2,4,0,0,0,1,0,0.5,0.41666666,0,0,0.25,0,0,0
fms.com,7,2.5216408,0,1,2,0,0,0,1,3,0,0,3,0,0,0.5,0,0,0,0,0,0,0,0,0,1
shopdimond.com,14,3.182006,0,1,2,0,0,0,1,3,0,0,6.5,0,0,0,0,0,0,0.3,0,0.19999999,0.22222222,0,0,1
scunthorpe-united.co.uk,23,3.7950885,0,2,4,1,1,0,1,2,0.04347826,2,5,0,0,0.14285715,1,0,0,0.375,0,0,0.25,0,0,1
peekaboogifts.net,17,3.5724695,0,1,2,0,0,0,1,3,0,0,8,0,0,0.2,0,0,0.5,0.46153846,0,0,0,0,0,0
floracompanyintl.com,20,3.5841837,0,1,2,0,0,0,1,3,0,0,9.5,0,0,0.16666667,0,0,0,0.375,0,0,0.2,0,0,0
coolhunting.com,15,3.3232315,0,1,2,0,0,0,1,3,0,0,7,0,0,0,0,0,0.5,0.36363637,0,0.19999999,0.2,0,0,1
dailyfashiongames.com,21,3.784942,0,1,2,0,0,0,1,3,0,0,10,0,0,0,0,0,0,0.47058824,0,0,0.25,0,0,1
